TRAIL_NUMBER,TRAIL_NAME,TRAIL_TYPE,TRAIL_CN,BMP,EMP,SEGMENT_LENGTH,MANAGING_ORG,SECURITY_ID,NATIONAL_TRAIL_DESIGNATION,TRAIL_CLASS,TERRA_BASE_SYMBOLOGY,ACCESSIBILITY_STATUS,TRAIL_SURFACE,SURFACE_FIRMNESS,TYPICAL_TRAIL_GRADE,TYPICAL_TREAD_WIDTH,MINIMUM_TRAIL_WIDTH,TYPICAL_TREAD_CROSS_SLOPE,SPECIAL_MGMT_AREA,MVUM_SYMBOL,ALLOWED_TERRA_USE,ALLOWED_SNOW_USE,HIKER_PEDESTRIAN_MANAGED,HIKER_PEDESTRIAN_ACCPT_DISC,HIKER_PEDESTRIAN_RESTRICTED,PACK_SADDLE_MANAGED,PACK_SADDLE_ACCPT_DISC,PACK_SADDLE_RESTRICTED,BICYCLE_MANAGED,BICYCLE_ACCPT_DISC,BICYCLE_RESTRICTED,MOTORCYCLE_MANAGED,MOTORCYCLE_ACCPT_DISC,MOTORCYCLE_RESTRICTED,ATV_MANAGED,ATV_ACCPT_DISC,ATV_RESTRICTED,FOURWD_MANAGED,FOURWD_ACCPT_DISC,FOURWD_RESTRICTED,SNOWMOBILE_MANAGED,SNOWMOBILE_ACCPT_DISC,SNOWMOBILE_RESTRICTED,SNOWSHOE_MANAGED,SNOWSHOE_ACCPT_DISC,SNOWSHOE_RESTRICTED,XCOUNTRY_SKI_MANAGED,XCOUNTRY_SKI_ACCPT_DISC,XCOUNTRY_SKI_RESTRICTED,MOTOR_WATERCRAFT_RESTRICTED,NONMOTOR_WATERCRAFT_RESTRICTED,GIS_MILES,TERRA_MOTORIZED,SNOW_MOTORIZED,OBJECTID,GLOBALID,SHAPELEN
333,CAT CREEK,TERRA,5060.000781,0.57,0.58,0.01,11403,114,1,3,TC3,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,IRA - INVENTORIED ROADLESS AREA,NA,321,NA,06/01-10/31,11/01-05/31,NA,06/01-10/31,NA,NA,NA,01/01-12/31,NA,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,01/01-12/31 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010,N,NA,375328,{E578B002-B273-4E43-A05A-7A52B77D6FCF},0.0002016420
109,ELK PATROL,TERRA,22923010264.000000,0.82,3.5,2.68,11403,114,1,3,TC3,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,NA,NA,321,NA,06/01-10/31,11/01-05/31,NA,06/01-10/31,NA,NA,NA,01/01-12/31,NA,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,01/01-12/31 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.542,N,NA,375329,{41EF864F-9487-4D24-8539-801119061BF1},0.0454325520
795,WEST FORK TROUT CREEK,TERRA,5269.000781,0,0.04,0.04,11407,114,1,3,TC3,NOT ACCESSIBLE,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,NA,NA,321,NA,06/01-10/31,11/01-05/31,NA,NA,NA,NA,NA,01/01-12/31,NA,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.042,N,NA,375330,{EF3EECAD-4848-424F-B4F7-8CC8F6549A46},0.0006102550
583,BONNET TOP,TERRA,22943010264.000000,0.38,4.2,3.82,11404,114,1,3,TC3,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,NA,NA,321,NA,05/01-11/30,12/01-04/30,NA,NA,NA,NA,NA,05/01-11/30 ,NA,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,12/01-04/30 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.959,N,NA,375331,{7C6C8D7D-B505-446C-A95B-20081F0B7631},0.0540411050
212,DAVIS MTN,TERRA,5057.000781,0.09,0.66,0.57,11403,114,1,3,TC3,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,NA,NA,321,NA,06/01-10/31,11/01-05/31,NA,06/01-10/31,NA,NA,NA,01/01-12/31,NA,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,01/01-12/31 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.503,N,NA,375332,{D99B2B55-7CA7-4667-BB00-163FA87CD808},0.0087527580
139,NORTH FORK PARMENTER,TERRA,5345.000781,2.59,2.75,0.16,11405,114,1,2,TC1-2,NA,NATIVE MATERIAL,NA,0.12-0.20,TW02 - 12-18 INCHES,NA,NA,NA,NA,21,NA,06/01-10/30,10/31-05/31,NA,NA,NA,NA,NA,NA,01/01-12/31 ,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.151,N,NA,375333,{5DB0DE69-3FCD-4717-A0F5-CF514C79DE63},0.0028608080
436,CLIFF POINT/THIRSTY MOUNTAIN,TERRA,22873010264.000000,7.0076,7.7244,0.72,11401,114,1,2,TC1-2,NA,NATIVE MATERIAL,NA,0.12-0.20,TW04 - 24-36 INCHES,NA,NA,NA,NA,321,NA,06/01-10/31,11/01-05/31,NA,06/01-10/31,NA,NA,06/01-10/31,11/01-05/31,NA,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.640,N,NA,375334,{9B98205F-0EC2-4ACD-8202-82C2777AE2D1},0.0102930470
333,CAT CREEK,TERRA,5060.000781,3.1,3.13,0.03,11403,114,1,3,TC3,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,IRA - INVENTORIED ROADLESS AREA,NA,321,NA,06/01-10/31,11/01-05/31,NA,06/01-10/31,NA,NA,NA,01/01-12/31,NA,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,01/01-12/31 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.031,N,NA,375335,{0D1FA3D0-1AAD-4628-A3DE-05B8BB3C8B75},0.0004837340
25,DUNN CREEK,TERRA,5212.000781,0.2992,0.4167,0.12,11405,114,1,3,TC3,NA,NATIVE MATERIAL,NA,0.05-0.08,TW02 - 12-18 INCHES,NA,NA,NA,NA,321,NA,05/01-11/30,12/01-04/30,NA,05/01-11/30,NA,NA,NA,06/01-10/31 ,NA,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.110,N,NA,375336,{9A37F424-FB95-46D4-BDCA-526A637CBD6F},0.0020383640
1035,NAPOLEON GULCH,TERRA,5307.000781,0.1413,0.2176,0.08,11407,114,1,3,TC3,NOT ACCESSIBLE,NATIVE MATERIAL,NA,0.20-0.30,TW03 - 18-24 INCHES,NA,NA,IRA - INVENTORIED ROADLESS AREA,NA,21,NA,06/01-10/31,11/01-05/31,NA,06/01-10/31,NA,NA,NA,NA,01/01-12/31 ,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.068,N,NA,375337,{66D4384C-D9A0-42C7-A484-14453A1A02B5},0.0014628020
842,WEST FORK CATARACT,TERRA,5272.000781,3.63,3.9,0.27,11407,114,1,3,TC3,NOT ACCESSIBLE,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,IRA - INVENTORIED ROADLESS AREA,NA,321,NA,06/01-10/31,11/01-05/31,NA,NA,NA,NA,NA,01/01-12/31,NA,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.210,N,NA,375338,{7EC280C5-D225-4262-9704-92ABEA37E51C},0.0039049210
423A,GROUSE LAKE MARSH BYPASS,TERRA,23200010264.000000,0.0616,0.1652,0.1,11404,114,1,3,TC3,NOT ACCESSIBLE,NATIVE MATERIAL,NA,0.08-0.10,TW03 - 18-24 INCHES,NA,NA,NA,NA,321,NA,05/01-11/30,12/01-04/30,NA,NA,NA,NA,NA,01/01-12/31,NA,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.104,N,NA,375339,{3394CFBC-4F45-4C85-B5BE-B6D5685F76E8},0.0015125640
SNO336E,N FORK BIG CREEK SNOWMOBL SPUR,SNOW,626000000000.000000,0,3.62,3.62,11401,114,1,3,NA,NA,SNOW,NA,0.05-0.08,NA,NA,NA,NA,NA,NA,321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/01-04/30,NA,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,NA,3.687,NA,Y,375340,{6ABE8933-4456-46B6-BF67-D3085AB781B7},0.0675126860
724,CANUCK,TERRA,22944010264.000000,0,0.67,0.67,11404,114,3,3,TC3,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,NA,NA,321,NA,05/01-11/30,12/01-04/30,NA,05/01-11/30,NA,NA,NA,05/01-11/30 ,NA,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.389,N,NA,375341,{97D43CBC-DFF2-433F-8E62-F48FA0B62D31},0.0066657320
59,ROBINSON MOUNTAIN,TERRA,5018.000781,0.8996,0.908,0.01,11401,114,1,2,TC1-2,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,NA,NA,321,NA,06/01-10/15,10/16-05/31,NA,NA,NA,NA,NA,01/01-12/31,NA,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012,N,NA,375342,{568AE430-C303-4A70-A070-F7BBCC067A5E},0.0002321950
SNO900,CABINET SKI TRAIL,SNOW,782000000000.000000,0.52,0.95,0.43,11407,114,1,4,NA,NA,SNOW,NA,0.00-0.05,TW03 - 18-24 INCHES,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01/01-12/31 ,NA,01/01-12/31,NA,12/01-04/30,05/01-11/30,NA,NA,NA,0.426,NA,N,375344,{67DA92B9-E5CC-47B2-9EE7-8E3AE396CC98},0.0082524830
575,PECK GULCH,TERRA,5007.000781,1.3197,1.4015,0.08,11401,114,1,3,TC3,NA,NATIVE MATERIAL,NA,0.08-0.10,TW03 - 18-24 INCHES,NA,NA,NA,NA,321,NA,06/01-10/31,11/01-05/31,NA,NA,NA,NA,NA,06/01-10/31,NA,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.070,N,NA,375345,{DDB33810-3A56-4735-A00F-A894ECD89DF9},0.0010143490
1035,NAPOLEON GULCH,TERRA,5307.000781,1.1364,1.4015,0.27,11407,114,1,3,TC3,NOT ACCESSIBLE,NATIVE MATERIAL,NA,0.20-0.30,TW03 - 18-24 INCHES,NA,NA,IRA - INVENTORIED ROADLESS AREA,NA,21,NA,06/01-10/31,11/01-05/31,NA,06/01-10/31,NA,NA,NA,NA,01/01-12/31 ,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.248,N,NA,375346,{7E8D796F-1FB5-45BD-B5C7-E739C3DCCDCB},0.0043627080
24,BARNUM CREEK,TERRA,5211.000781,0,0.37,0.37,11405,114,1,3,TC3,NA,NATIVE MATERIAL,NA,0.12-0.20,TW02 - 12-18 INCHES,NA,NA,NA,NA,321,NA,06/01-11/30,12/01-05/31,NA,NA,NA,NA,NA,06/01-09/30 ,NA,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.349,N,NA,375347,{4F8C19AF-0C11-4473-A3F7-EB013E5E34B8},0.0065120930
127,WEIGEL CREEK,TERRA,5214.000781,0,2.92,2.92,11405,114,1,3,TC3,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,NA,NA,321,NA,06/01-11/30,12/01-05/31,NA,NA,NA,NA,NA,01/01-12/31,NA,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.726,N,NA,375348,{14CA31F2-EEC3-427A-B4D1-D0FE8A854D10},0.0464575290
154,SOUTH FORK CALLAHAN,TERRA,5090.000781,2.46,3.8731,1.41,11404,114,1,3,TC3,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,NA,NA,321,NA,05/01-11/30,12/01-04/30,NA,NA,NA,NA,NA,01/01-12/31,NA,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,12/01-04/30 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.317,N,NA,375349,{F36C2CA2-1691-41A7-BAA6-C411894A3976},0.0254342800
84,WOLVERINE LAKES,TERRA,5039.000781,0.52,3,2.48,11403,114,1,3,TC3,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,0.05,IRA - INVENTORIED ROADLESS AREA,NA,321,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,NA,01/01-12/31,NA,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,01/01-12/31 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.184,N,NA,375350,{172CF2C6-1EB2-4F9E-9540-BC7885013EEA},0.0414824430
772,GRANITE CREEK,TERRA,5264.000781,3.01,3.6,0.59,11407,114,1,2,TC1-2,NOT ACCESSIBLE,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,IRA - INVENTORIED ROADLESS AREA,NA,321,NA,01/01-12/31,NA,NA,NA,NA,NA,NA,01/01-12/31,NA,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.595,N,NA,375351,{9CF4836A-3519-45AB-9BB2-0BD8135C6505},0.0105388800
333,CAT CREEK,TERRA,5060.000781,0,0.57,0.57,11403,114,1,3,TC3,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,IRA - INVENTORIED ROADLESS AREA,NA,321,NA,06/01-10/31,11/01-05/31,NA,06/01-10/31,NA,NA,NA,01/01-12/31,NA,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,01/01-12/31 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.569,N,NA,375352,{61093E89-D884-448C-B919-526FE5E80E29},0.0103979050
325,DODGE SUMMIT TRAIL,TERRA,25568010264.000000,2.6689,2.9439,0.28,11404,114,1,3,TC3,NOT ACCESSIBLE,NATIVE MATERIAL,NA,0.05-0.08,TW01 - <12 INCHES,NA,NA,NA,NA,321,NA,05/01-11/30,12/01-04/30,NA,05/01-11/30,NA,NA,NA,01/01-12/31,NA,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,12/01-04/30 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.265,N,NA,375353,{3C07BBA6-3131-4120-9F99-BB8503ECAB1A},0.0051984360
25,DUNN CREEK,TERRA,5212.000781,1.6587,1.8335,0.17,11405,114,1,3,TC3,NA,NATIVE MATERIAL,NA,0.12-0.20,TW02 - 12-18 INCHES,NA,NA,NA,NA,321,NA,05/01-11/30,12/01-04/30,NA,05/01-11/30,NA,NA,NA,06/01-10/31 ,NA,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.155,N,NA,375354,{09C707E1-B8EF-4566-A312-EE05341B68E6},0.0034949590
273,BEARTRAP MOUNTAIN,TERRA,5021.000781,1.8182,1.8805,0.06,11401,114,1,2,TC1-2,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,NA,NA,321,NA,06/01-10/31,11/01-05/31,NA,NA,NA,NA,06/01-10/31,11/01-05/31,NA,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.059,N,NA,375355,{5E866ECF-45DA-4A83-BB5D-12C2F86D3656},0.0013309530
16A,FLOWER LAKE,TERRA,925000000000.000000,0,0.09,0.09,11405,114,1,3,TC3,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,NA,NA,321,NA,05/01-11/30,12/01-04/30,NA,NA,NA,NA,NA,01/01-12/31,NA,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105,N,NA,375356,{2EE21683-99C6-4506-9E78-8AB5613BF166},0.0022188620
225,UPPER PIPE,TERRA,5170.000781,0,3.97,3.97,11405,114,1,3,TC3,NA,NATIVE MATERIAL,NA,0.12-0.20,TW02 - 12-18 INCHES,NA,NA,NA,NA,321,NA,05/01-11/30,12/01-04/30,NA,06/01-10/31,NA,NA,NA,01/01-12/31,NA,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.292,N,NA,375357,{EB50E617-4000-4C5D-9AF0-B557D15968C3},0.0676776630
78,CLARENCE/RICH,TERRA,5034.000781,0.14,0.3,0.16,11403,114,1,3,TC3,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,0.05,NA,NA,321,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,NA,01/01-12/31,NA,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,01/01-12/31 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153,N,NA,375358,{CC47C8CF-46A6-4A34-B048-256C204DCED1},0.0027818670
25,DUNN CREEK,TERRA,5212.000781,0.7644,0.8475,0.08,11405,114,1,3,TC3,NA,NATIVE MATERIAL,NA,0.12-0.20,TW02 - 12-18 INCHES,NA,NA,NA,NA,321,NA,05/01-11/30,12/01-04/30,NA,05/01-11/30,NA,NA,NA,06/01-10/31 ,NA,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.075,N,NA,375359,{CB5BC3E1-46EE-4053-A557-02BBDA00A975},0.0015779680
81,STAHL PEAK,TERRA,5036.000781,3.22,4.5,1.28,11403,114,1,3,TC3,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,0.05,IRA - INVENTORIED ROADLESS AREA,NA,321,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,NA,01/01-12/31,NA,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,01/01-12/31 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.378,N,NA,375360,{ED08F552-1D98-4625-B078-6BD5885A3749},0.0277938820
311,DEEP CREEK,TERRA,5058.000781,3.04,4.22,1.18,11403,114,1,3,TC3,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,IRA - INVENTORIED ROADLESS AREA,NA,321,NA,06/01-10/31,11/01-05/31,NA,06/01-10/31,NA,NA,NA,01/01-12/31,NA,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,01/01-12/31 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.202,N,NA,375361,{A6277B47-1533-4A83-A442-3677CD3FFFCD},0.0225006910
SNO338,PETE CREEK SNOWMOBILE,SNOW,22941010264.000000,0,18,18,11404,114,1,4,NA,NA,SNOW,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,NA,NA,NA,321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/01-04/30,NA,NA,NA,12/01-04/30 ,NA,NA,12/01-04/30 ,NA,NA,NA,19.106,NA,Y,375362,{3E786569-72C2-4E99-AD9F-A956102AED04},0.3281976010
212,DAVIS MTN,TERRA,5057.000781,5.15,6.5,1.35,11403,114,1,3,TC3,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,NA,NA,321,NA,06/01-10/31,11/01-05/31,NA,06/01-10/31,NA,NA,NA,01/01-12/31,NA,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,01/01-12/31 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.211,N,NA,375363,{E4DAA41A-F36A-4599-949A-DDFCFE418B65},0.0194153510
296,SILVER BUTTE CREEK,TERRA,5234.000781,0.09,0.9091,0.82,11405,114,1,3,TC3,NA,NATIVE MATERIAL,NA,0.12-0.20,TW02 - 12-18 INCHES,NA,NA,NA,NA,321,NA,05/01-11/30,12/01-04/30,NA,05/01-11/30,NA,NA,NA,01/01-12/31,NA,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.778,N,NA,375364,{0A57FE22-7EAD-42A8-8394-2E867DBB637A},0.0134414110
375,BOBTAIL RIDGE,TERRA,5350.000781,0.73,1.3,0.57,11405,114,1,3,TC3,NA,NATIVE MATERIAL,NA,0.12-0.20,TW04 - 24-36 INCHES,NA,NA,NA,NA,321,NA,05/01-11/30,12/01-04/30,NA,NA,NA,NA,05/01-11/30,12/01-04/30,NA,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.561,N,NA,375365,{9B779B4F-5829-4FEA-A1A1-051C1BE76BC1},0.0081742320
325,DODGE SUMMIT TRAIL,TERRA,25568010264.000000,0,0.34,0.34,11404,114,1,3,TC3,NOT ACCESSIBLE,NATIVE MATERIAL,NA,0.00-0.05,TW03 - 18-24 INCHES,NA,NA,NA,NA,321,NA,05/01-11/30,12/01-04/30,NA,05/01-11/30,NA,NA,NA,01/01-12/31,NA,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,12/01-04/30 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.316,N,NA,375366,{EBE49B77-27AC-42AD-835A-7FB43054C92B},0.0071310950
799,SORREL GULCH,TERRA,5270.000781,0.85,2.36,1.51,11407,114,1,3,TC3,NOT ACCESSIBLE,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,NA,NA,321,NA,01/01-12/31,NA,NA,NA,NA,NA,NA,01/01-12/31,NA,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,12/01-04/30 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.526,N,NA,375367,{1EF1ADE3-CEE8-405D-BAFD-D1B637C70653},0.0272358920
89,RAINBOW,TERRA,5044.000781,0,0.46,0.46,11403,114,1,3,TC3,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,IRA - INVENTORIED ROADLESS AREA,NA,321,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,NA,01/01-12/31,NA,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,12/01-04/30 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.440,N,NA,375368,{88F972C8-9580-4280-8B4C-D81A37BE4C9D},0.0093684410
311,DEEP CREEK,TERRA,5058.000781,0,0.9,0.9,11403,114,1,3,TC3,NA,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,NA,NA,321,NA,06/01-10/31,11/01-05/31,NA,06/01-10/31,NA,NA,NA,01/01-12/31,NA,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,12/01-04/30 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.937,N,NA,375369,{D2D9E6CE-82DF-4337-AD01-F715A1C97510},0.0158146930
325,DODGE SUMMIT TRAIL,TERRA,25568010264.000000,4.63,4.8,0.17,11404,114,1,3,TC3,NOT ACCESSIBLE,NATIVE MATERIAL,NA,0.05-0.08,TW03 - 18-24 INCHES,NA,NA,NA,NA,321,NA,05/01-11/30,12/01-04/30,NA,05/01-11/30,NA,NA,NA,01/01-12/31,NA,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,12/01-04/30 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.161,N,NA,375370,{AAA65A4F-5223-499E-9FC7-B6157D30B593},0.0034399300
800,LYDIA PINKHAM,TERRA,22721010264.000000,1.7292,1.9023,0.17,11401,114,1,3,TC3,NOT ACCESSIBLE,NATIVE MATERIAL,NA,0.12-0.20,TW03 - 18-24 INCHES,NA,NA,NA,NA,321,NA,06/01-10/15,10/16-05/31,NA,NA,NA,NA,06/01-10/31,11/01-05/31,NA,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.163,N,NA,375371,{9D09C745-CFBE-4630-B1CF-7AF6036E02E1},0.0034972500
22,GENEVA LAKE,TERRA,5009.000781,1.2424,1.3598,0.12,11401,114,1,3,TC3,NOT ACCESSIBLE,NATIVE MATERIAL,NA,0.20-0.30,TW04 - 24-36 INCHES,NA,NA,NA,NA,321,NA,NA,06/01-10/01 ,NA,06/01-10/01,NA,NA,NA,01/01-12/31,NA,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106,N,NA,375372,{489E875A-100D-47B2-A8F3-D81900A91892},0.0021220480
821,CABLE CREEK,TERRA,5204.000781,1.53,2.82,1.29,11405,114,1,3,TC3,NA,NATIVE MATERIAL,NA,0.12-0.20,TW02 - 12-18 INCHES,NA,NA,NA,NA,321,NA,06/01-10/31,11/01-05/31,NA,06/01-11/30,NA,NA,NA,06/01-09/30 ,NA,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,NA,01/01-12/31,NA,12/01-04/30 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.243,N,NA,375373,{A24896C4-EB87-4C1D-AFCA-60009ECCA189},0.0267545520
