TRAIL_NO,TRAIL_NAME,TRAIL_TYPE,TRAIL_CN,BMP,EMP,SEGMENT_LENGTH,ADMIN_ORG,MANAGING_ORG,SECURITY_ID,ATTRIBUTESUBSET,NATIONAL_TRAIL_DESIGNATION,TRAIL_CLASS,TERRA_BASE_SYMBOLOGY,ACCESSIBILITY_STATUS,TRAIL_SURFACE,SURFACE_FIRMNESS,TYPICAL_TRAIL_GRADE,TYPICAL_TREAD_WIDTH,MINIMUM_TRAIL_WIDTH,TYPICAL_TREAD_CROSS_SLOPE,SPECIAL_MGMT_AREA,MVUM_SYMBOL,ALLOWED_TERRA_USE,ALLOWED_SNOW_USE,HIKER_PEDESTRIAN_MANAGED,HIKER_PEDESTRIAN_ACCPT_DISC,HIKER_PEDESTRIAN_RESTRICTED,PACK_SADDLE_MANAGED,PACK_SADDLE_ACCPT_DISC,PACK_SADDLE_RESTRICTED,BICYCLE_MANAGED,BICYCLE_ACCPT_DISC,BICYCLE_RESTRICTED,MOTORCYCLE_MANAGED,MOTORCYCLE_ACCPT_DISC,MOTORCYCLE_RESTRICTED,ATV_MANAGED,ATV_ACCPT_DISC,ATV_RESTRICTED,FOURWD_MANAGED,FOURWD_ACCPT_DISC,FOURWD_RESTRICTED,SNOWMOBILE_MANAGED,SNOWMOBILE_ACCPT_DISC,SNOWMOBILE_RESTRICTED,SNOWSHOE_MANAGED,SNOWSHOE_ACCPT_DISC,SNOWSHOE_RESTRICTED,XCOUNTRY_SKI_MANAGED,XCOUNTRY_SKI_ACCPT_DISC,XCOUNTRY_SKI_RESTRICTED,MOTOR_WATERCRAFT_MANAGED,MOTOR_WATERCRAFT_ACCPT_DISC,MOTOR_WATERCRAFT_RESTRICTED,NONMOTOR_WATERCRAFT_MANAGED,NONMOTOR_WATERCRAFT_ACCPT_DISC,NONMOTOR_WATERCRAFT_RESTRICTED,GIS_MILES,TERRA_MOTORIZED,SNOW_MOTORIZED,WATER_MOTORIZED,OBJECTID,GLOBALID,SHAPELEN
967A,FOG CITY,TERRA,8232.004574,0,0.823,0.823,61708,61708,617,TrailNFS_Centerline,0,N,TC1-2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.784,N/A,N/A,N/A,65589,{5C9F3DD9-9AFA-4EAD-9A58-8208CD85E054},0.014543726
963,SAND CREEK,TERRA,8226.004574,0,10.5,10.5,61708,61708,617,TrailNFS_Centerline,0,N,TC3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.126,N/A,N/A,N/A,65590,{13F60989-69A0-40C6-93E4-BDB4D8602777},0.235236357
973,RICHMOND MINE,TERRA,8239.004574,0,10.2,10.2,61708,61708,617,TrailNFS_Centerline,0,N,TC1-2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.913,N/A,N/A,N/A,65591,{4C44D0CB-173B-4C88-95D0-EC8242A1EAF9},0.156618596
971A,FISH LAKE WAY,TERRA,8237.004574,0,1.8,1.8,61708,61708,617,TrailNFS_Centerline,0,N,TC1-2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.7,N/A,N/A,N/A,65592,{B4F3CE72-AFE9-4F11-B039-F9C24CB6AC50},0.033231355
970,SWAMP LAKE,TERRA,8235.004574,0,4.6,4.6,61708,61708,617,TrailNFS_Centerline,0,N,TC1-2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.188,N/A,N/A,N/A,65593,{86DA53C5-FDD5-463C-9D18-10E116EBE3D8},0.083886436
965,MILK CREEK,TERRA,8229.004574,0,3.5,3.5,61708,61708,617,TrailNFS_Centerline,0,N,TC3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.049,N/A,N/A,N/A,65594,{4BF09173-5A17-45DF-8F6F-5F7C28D012FE},0.062518461
962,BOULDER CAVE,TERRA,8224.004574,0,1.5,1.5,61708,61708,617,TrailNFS_Centerline,0,N,TC4-5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.63,N/A,N/A,N/A,65595,{F6283ECF-187A-44A6-8305-FD2D87951B68},0.012167998
980B,BIG TWIN,TERRA,8249.004574,0,0.4,0.4,61708,61708,617,TrailNFS_Centerline,0,N,TC1-2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.669,N/A,N/A,N/A,65596,{3C74F250-B609-4FF5-8F69-315270FF8566},0.011698793
961,LITTLE BALD,TERRA,8223.004574,0,11,11,61708,61708,617,TrailNFS_Centerline,0,N,TC1-2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.601,N/A,N/A,N/A,65597,{70A966A9-6F9E-4FAC-AD83-67A97B7C41DF},0.19410383
969,MESATCHEE CREEK,TERRA,8234.004574,0,5.3,5.3,61708,61708,617,TrailNFS_Centerline,0,N,TC1-2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.472,N/A,N/A,N/A,65598,{0F15DD72-30B4-4A80-9071-2C89E015F156},0.067838049
974,NILE RIDGE,TERRA,8241.004574,0,6.4,6.4,61708,61708,617,TrailNFS_Centerline,0,N,TC1-2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.837,N/A,N/A,N/A,65599,{95D709EF-AEA3-47D4-88B1-E8E2A2461E16},0.108565549
1225,KOPPEN MTN,TERRA,8451.004574,0,5.71,5.71,61703,61703,617,TrailNFS_Centerline,0,N,TC1-2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.742,N/A,N/A,N/A,65600,{1A6DC41C-4CA8-4D5B-8F4F-0B626EFE54C2},0.114297834
1226,COUNTY LINE,TERRA,8452.004574,0,5.81,5.81,61703,61703,617,TrailNFS_Centerline,0,N,TC3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.404,N/A,N/A,N/A,65601,{7277B6DF-9FDC-4114-A418-58EE038AEAAD},0.097263439
1311,COOPER RIVER,TERRA,8475.004574,0,3.22,3.22,61703,61703,617,TrailNFS_Centerline,0,N,TC3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.326,N/A,N/A,N/A,65602,{9AC34D17-86B1-45D5-892D-75A65FFE1E18},0.087968059
1307,JOLLY MOUNTAIN,TERRA,8467.004574,0,6.07,6.07,61703,61703,617,TrailNFS_Centerline,0,N,TC3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.714,N/A,N/A,N/A,65603,{6CDE7017-29AC-42A3-84B8-0901CC852A14},0.090345193
1303,COLD CREEK,TERRA,8462.004574,0,2.32,2.32,61703,61703,617,TrailNFS_Centerline,0,N,TC3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.556,N/A,N/A,N/A,65604,{8DD40D82-7C06-4D1A-9DAA-166CFB5B18A8},0.029082878
1302,MIRROR LAKE,TERRA,8461.004574,0,0.92,0.92,61703,61703,617,TrailNFS_Centerline,0,N,TC3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.682,N/A,N/A,N/A,65605,{F1D810B5-698C-4FF8-84C2-2C148BE46245},0.014170746
1321,NORTH RIDGE,TERRA,8488.004574,0,8.8,8.8,61703,61703,617,TrailNFS_Centerline,0,N,TC3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.049,N/A,N/A,N/A,65606,{482613E6-5DE9-4653-8AD7-E2DC40E29BED},0.116343822
1330,RED MOUNTAIN,TERRA,8510.004574,0,5.83,5.83,61703,61703,617,TrailNFS_Centerline,0,N,TC1-2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.336,N/A,N/A,N/A,65607,{618C9153-9E7C-4343-B94F-88E80D8E7E7A},0.101697326
1329.2,QUICK CREEK CAMP,TERRA,8508.004574,0,0.5,0.5,61703,61703,617,TrailNFS_Centerline,0,N,TC4-5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.175,N/A,N/A,N/A,65608,{C6EB6D82-FC5A-4B07-B81C-56F6D35D7D8C},0.002798036
1326.1,GRANITE CREEK,TERRA,8502.004574,0,1.72,1.72,61703,61703,617,TrailNFS_Centerline,0,N,TC3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.499,N/A,N/A,N/A,65609,{1D4FEA97-377A-430F-9DE5-B02205A4E6EB},0.024137998
1324,DAVIS PEAK,TERRA,8498.004574,0,5.21,5.21,61703,61703,617,TrailNFS_Centerline,0,N,TC3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.558,N/A,N/A,N/A,65610,{BADC9C19-4A22-4069-9E73-90EF01CA9134},0.061900922
1318,BLOWOUT MOUNTAIN,TERRA,8486.004574,0,2.13,2.13,61703,61703,617,TrailNFS_Centerline,0,N,TC3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.783,N/A,N/A,N/A,65611,{2E8850CF-B03F-439E-98D8-23220A5D2162},0.052438824
1323.3,DELATE MEADOW,TERRA,8496.004574,0,0.3,0.3,61703,61703,617,TrailNFS_Centerline,0,N,TC1-2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.291,N/A,N/A,N/A,65612,{8A5F42E3-C5BE-4232-8A32-5D7692DFC7D9},0.005845944
1328.1,NORTH SCATTER,TERRA,8505.004574,0,2.86,2.86,61703,61703,617,TrailNFS_Centerline,0,N,TC3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.904,N/A,N/A,N/A,65613,{AB6D08A6-8187-429A-AE83-33B09A5C5BA6},0.052991751
1328,SCATTER CREEK,TERRA,8504.004574,0,4.1,4.1,61703,61703,617,TrailNFS_Centerline,0,N,TC1-2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.524,N/A,N/A,N/A,65614,{85A6E44E-8625-435E-9A19-74D3E5F546C4},0.072416925
1323.2,LEMAH MEADOW,TERRA,8495.004574,0,0.7515,0.7515,61703,61703,617,TrailNFS_Centerline,0,N,TC4-5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.635,N/A,N/A,N/A,65615,{418AFDD1-99C2-459F-B749-F38FE0D0FD82},0.010339951
1323.1,ROAD TIE,TERRA,8494.004574,0,0.6,0.6,61703,61703,617,TrailNFS_Centerline,0,N,TC3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.408,N/A,N/A,N/A,65616,{5717A59D-8166-4734-BD40-7339430F5501},0.007152378
1322,TRAIL CREEK,TERRA,8492.004574,0,5.31,5.31,61703,61703,617,TrailNFS_Centerline,0,N,TC3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.148,N/A,N/A,N/A,65617,{6667A68B-78AF-41C4-93E4-15621486E56E},0.082600045
1315.1,KNOX CREEK,TERRA,8480.004574,0,1.24,1.24,61703,61703,617,TrailNFS_Centerline,0,N,TC3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.936,N/A,N/A,N/A,65618,{E3F2E0A6-CB71-4679-9F49-A9604B573BD2},0.018923035
1315.2,THORP MOUNTAIN,TERRA,8481.004574,0,0.35,0.35,61703,61703,617,TrailNFS_Centerline,0,N,TC3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.223,N/A,N/A,N/A,65619,{44806C45-4E6D-457E-A04C-9C6F3EF41E63},0.003448616
1323,PETE LAKE,TERRA,8493.004574,0,6.43,6.43,61703,61703,617,TrailNFS_Centerline,0,N,TC3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.991,N/A,N/A,N/A,65620,{ACB140C8-EFCF-4A94-87CF-AD6CD46D5448},0.105027256
1316,THORP CREEK,TERRA,8483.004574,0,3.1,3.1,61703,61703,617,TrailNFS_Centerline,0,N,TC3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.985,N/A,N/A,N/A,65621,{389839B3-39F3-44B7-8BC0-A47DD9FC23CB},0.042123416
1320,ESCONDIDO LAKE,TERRA,8487.004574,0,1.25,1.25,61703,61703,617,TrailNFS_Centerline,0,N,TC4-5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.074,N/A,N/A,N/A,65622,{DD60C8B0-DE81-4736-982F-2D082B792FE1},0.019513914
64,RILEY CAMP,TERRA,5125.004731,1.1,4.48,3.38,60303,60303,603,TrailNFS_Basic,1,2,TC1-2,NOT ACCESSIBLE,NAT - NATIVE MATERIAL,,12-20%,TW03 - 18-24 INCHES,,,,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,3.498,N/A,N/A,N/A,128266,{170D7401-B54D-4054-AAAD-A6AD49355E4D},0.064809965
33,INDIAN HEAVEN,TERRA,5122.004731,0.2,3.1,2.9,60303,60303,603,TrailNFS_Basic,1,3,TC3,NOT ACCESSIBLE,NAT - NATIVE MATERIAL,,12-20%,TW02 - 12-18 INCHES,,,,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,2.97,N/A,N/A,N/A,128267,{BFBE2368-02C9-4DB2-B1B8-1FF7F9AB1FE9},0.053065626
22,CARLTON CREEK,TERRA,5109.004731,0,0.3,0.3,60305,60305,603,TrailNFS_Basic,1,3,TC3,NOT ACCESSIBLE,NAT - NATIVE MATERIAL,,12-20%,TW03 - 18-24 INCHES,,,,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,0.259,N/A,N/A,N/A,128268,{20A3E250-9DB8-4F50-8432-BDCABB6F1734},0.00506262
211C,SHOVEL LAKE VIEW,TERRA,5105.004731,0,0.5,0.5,60301,60301,603,TrailNFS_Basic,1,2,TC1-2,NOT ACCESSIBLE,NAT - NATIVE MATERIAL,,12-20%,TW03 - 18-24 INCHES,,,,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,0.462,N/A,N/A,N/A,128269,{849407E5-2A06-401C-8E69-C9EF894E1333},0.009183343
12,STAGMAN RIDGE,TERRA,5115.004731,0,0.2,0.2,60303,60303,603,TrailNFS_Basic,1,3,TC3,NOT ACCESSIBLE,NAT - NATIVE MATERIAL,,12-20%,TW03 - 18-24 INCHES,,,,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,0.212,N/A,N/A,N/A,128270,{3488928E-553B-4663-B7EE-26AA5C38589B},0.003852299
121,COLEMAN WEEDPATCH,TERRA,5898.004571,0.2,3,2.8,60305,60305,603,TrailNFS_Basic,1,3,TC3,NOT ACCESSIBLE,NAT - NATIVE MATERIAL,,12-20%,TW03 - 18-24 INCHES,,,,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,2.512,N/A,N/A,N/A,128644,{630CC499-13FE-44A9-8E21-C1626E1CF7E8},0.043286116
240A,BLAST LINE,TERRA,5106.004731,0,0.255,0.255,60301,60301,603,TrailNFS_Basic,1,3,TC3,NOT ACCESSIBLE,NAT - NATIVE MATERIAL,,12-20%,TW03 - 18-24 INCHES,,,,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,0.246,N/A,N/A,N/A,128645,{64FA6C08-05BB-4A6B-9758-8A12940CEDC9},0.00505993
1,BOUNDARY,TERRA,5131.004731,26.9,28.2,1.3,60301,60301,603,TrailNFS_Basic,2,3,TC3,NOT ACCESSIBLE,NAT - NATIVE MATERIAL,,12-20%,TW03 - 18-24 INCHES,,,,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,1.298,N/A,N/A,N/A,129014,{A40F1144-31B8-469D-8734-EA39BACFEAEF},0.024811486
1,BOUNDARY,TERRA,5131.004731,0,3.1269,3.1269,60301,60301,603,TrailNFS_Basic,2,3,TC3,NOT ACCESSIBLE,NAT - NATIVE MATERIAL,,12-20%,TW03 - 18-24 INCHES,,,NM - NATIONAL MONUMENT,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,3.172,N/A,N/A,N/A,129015,{2BCA5DB4-3E29-40DD-AAC9-3859120FEA86},0.056869286
